query_index,score,submission.score,arousal,valence,dataset,artist_name,song_name,n_words,submission.n_comments,min.anger,min.anticipation,min.disgust,min.fear,min.joy,min.negative,min.positive,min.sadness,min.surprise,min.trust,max.anger,max.anticipation,max.disgust,max.fear,max.joy,max.negative,max.positive,max.sadness,max.surprise,max.trust,mean.anger,mean.anticipation,mean.disgust,mean.fear,mean.joy,mean.negative,mean.positive,mean.sadness,mean.surprise,mean.trust,std.anger,std.anticipation,std.disgust,std.fear,std.joy,std.negative,std.positive,std.sadness,std.surprise,std.trust
829,2.535135135135135,85719.31891891891,0.219373333,-0.486866667,AMG1608,Derek & the Dominos,Anyday,2786,47247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.053268765133171914,0.1198547215496368,0.043583535108958835,0.06537530266343826,0.14769975786924938,0.1162227602905569,0.2627118644067797,0.10411622276029056,0.043583535108958835,0.11501210653753027,0.22470498998961025,0.32498835889004335,0.2042903244155016,0.24733668295413996,0.3550170794695557,0.3206860354739631,0.44037384314435835,0.30559629706350716,0.20429032441550163,0.3192298495174771
830,2.1515151515151514,4300.737373737374,0.521413333,0.15764,AMG1608,The Who,Amazing Journey,3391,4179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.042071197411003236,0.13160733549083065,0.02912621359223301,0.039913700107874865,0.13915857605177995,0.0744336569579288,0.26429341963322545,0.039913700107874865,0.06472491909385113,0.12297734627831715,0.20085998503027333,0.3382458642090924,0.16825104736213503,0.19586214433964133,0.3462987631479463,0.26261699577250835,0.44119427577194453,0.1958621443396413,0.246172657223635,0.3285884835092277
831,2.4330708661417324,1030.0354330708662,0.633733333,-0.184053333,AMG1608,David Bowie,Moonage Daydream,3983,1224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.03389830508474576,0.14595103578154425,0.021657250470809793,0.032015065913371,0.1393596986817326,0.0696798493408663,0.2495291902071563,0.038606403013182675,0.05743879472693032,0.14500941619585686,0.181052689455438,0.3532234615811459,0.14563029909431321,0.17612299639067566,0.34648465480884616,0.2547266486848459,0.43294442072559486,0.1927457670184831,0.23278875944450345,0.3522762254613488
832,2.2566844919786098,6909.957219251337,0.64126,-0.087733333,AMG1608,The Rolling Stones,Start Me Up,2260,4345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.044444444444444446,0.1126984126984127,0.025396825396825397,0.05238095238095238,0.12698412698412698,0.1,0.2111111111111111,0.08412698412698413,0.047619047619047616,0.10476190476190476,0.20624416186006375,0.3164750526976627,0.15745214426089663,0.22297108031598878,0.33321975504620405,0.30023837906025824,0.40842133202740927,0.27779872230322905,0.21312807143907522,0.30648972700480875
833,3.0597014925373136,4050.6567164179105,0.384326667,0.458586667,AMG1608,Django Reinhardt,I Got Rhythm,768,358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.11666666666666667,0.044444444444444446,0.03333333333333333,0.14444444444444443,0.09444444444444444,0.2611111111111111,0.05,0.07777777777777778,0.09444444444444444,0.21855288405438997,0.3219181338728856,0.20665525288359443,0.18000620721761654,0.3525204098409598,0.29326179930201823,0.4404655851703161,0.21855288405438994,0.2685686362041853,0.29326179930201823
834,1.794871794871795,2031.628205128205,-0.43476,-0.02138,AMG1608,Simon & Garfunkel,Homeward Bound,1481,921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.04878048780487805,0.14092140921409213,0.032520325203252036,0.056910569105691054,0.13279132791327913,0.1111111111111111,0.21138211382113822,0.0921409214092141,0.04878048780487805,0.14363143631436315,0.2157012780615129,0.3484128872506822,0.1776182712029124,0.2319862138003576,0.33980982905824036,0.31469638768997776,0.4088431290063917,0.28961747950532657,0.2157012780615129,0.35119181351312545
835,71.40092165898618,26965.877880184333,0.433233333,-0.196433333,AMG1608,*NSYNC,Bye Bye Bye,5761,21171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.046126552335895916,0.12596096984033117,0.03548196333530455,0.06327616794795979,0.1336487285629805,0.10999408633944412,0.22945002956830277,0.06327616794795979,0.05913660555884092,0.1159077468953282,0.20982118185189952,0.33190352328892686,0.18504930128280805,0.2435310388459782,0.34037517357158326,0.31297494080912514,0.42060353123772526,0.2435310388459782,0.23594997394282302,0.3202089569323654
836,28.644772117962468,2439.804289544236,0.456433333,-0.73456,AMG1608,Eminem,The Way I Am,13169,5815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.06722237160527024,0.11158913686474858,0.04920677601505781,0.06802904006453347,0.12368916375369723,0.12180693734874966,0.2339338531863404,0.06856681903737565,0.05458456574347943,0.12261360580801291,0.2504403905408973,0.314902628546679,0.21632857581378706,0.2518295896913812,0.32927087228522944,0.3271066771085355,0.423387536240701,0.25275004989252703,0.2271980869739068,0.3280372604721623
837,2.300724637681159,16234.307971014492,0.38782,-0.252806667,AMG1608,Public Enemy,911 Is a Joke,3205,6983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.049586776859504134,0.10606060606060606,0.03305785123966942,0.05096418732782369,0.11983471074380166,0.12396694214876033,0.22727272727272727,0.07024793388429752,0.05371900826446281,0.09779614325068871,0.21723934371883497,0.30812745534215574,0.1789109259023566,0.2200762409237575,0.3249920533039905,0.32977102862359553,0.41935911694574757,0.25574058885681156,0.2256177991195881,0.29724359876336215
838,1.1734693877551021,4499.826530612245,0.309586667,0.031133333,AMG1608,Hoyt Axton,Della and the Dealer,1422,1078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.03724928366762178,0.10028653295128939,0.022922636103151862,0.054441260744985676,0.1174785100286533,0.10028653295128939,0.22063037249283668,0.07163323782234957,0.04297994269340974,0.10601719197707736,0.18964394430120246,0.30081293757096195,0.14987177384460973,0.22721208917016855,0.32245190806361423,0.30081293757096195,0.4152670561523458,0.25824990711374224,0.20310308845282773,0.3083016319374757
839,2.669260700389105,10839.910505836577,0.692213333,0.113213333,AMG1608,Stiff Little Fingers,Alternative Ulster,2599,5834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.04696132596685083,0.10082872928176796,0.022099447513812154,0.04558011049723757,0.106353591160221,0.10220994475138122,0.18232044198895028,0.04834254143646409,0.05386740331491713,0.11464088397790055,0.21170229794670567,0.30130996332779314,0.14710864268327273,0.20871687412801398,0.30850277236058565,0.3031336204110492,0.3863753284161094,0.21463730238796191,0.22591192567333848,0.3188083071284372
840,14.954166666666667,626.9791666666666,0.3042,-0.173053333,AMG1608,Sparks,I Predict,17846,2492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07220282932206504,0.12052177108212384,0.03950027558331802,0.09553555024802499,0.09241227264376263,0.14881499173250046,0.22028293220650377,0.07716332904648172,0.05272827484842917,0.12787065956274113,0.2588472338957572,0.32560060077597464,0.19479983448258048,0.2939802492793991,0.2896336591875965,0.35593871125506205,0.4144754801068167,0.2668749422547364,0.2235110335619778,0.3339764159435951
841,3.857142857142857,617996.0,-0.405186667,-0.28378,AMG1608,Johnnie Ray,Cry,2323,122357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05138339920948617,0.05533596837944664,0.039525691699604744,0.09881422924901186,0.16600790513833993,0.1225296442687747,0.233201581027668,0.08695652173913043,0.039525691699604744,0.12648221343873517,0.2212161175766836,0.2290880509542799,0.19522822504235984,0.29900393019643656,0.3728252707059211,0.32854646833564555,0.4237076837482791,0.28232985128663995,0.19522822504235982,0.3330508873004082
842,2.546448087431694,3672.0491803278687,0.22444,0.08536,AMG1608,The Dukes of Stratosphear,Vanishing Girl,1554,1759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.06551059730250482,0.11560693641618497,0.04431599229287091,0.07707129094412331,0.11368015414258188,0.11560693641618497,0.1811175337186898,0.06551059730250482,0.05009633911368015,0.10789980732177264,0.2476633647958409,0.3200614800226111,0.20599477154057577,0.2669618440562639,0.3177286393051864,0.3200614800226111,0.38548708552811944,0.2476633647958409,0.21835421252961706,0.3105531582085777
843,3.279503105590062,1783.0683229813665,0.346413333,0.11232,AMG1608,Siouxsie and the Banshees,Hong Kong Garden,1752,1748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.03197158081705151,0.1172291296625222,0.028419182948490232,0.03197158081705151,0.15452930728241562,0.0994671403197158,0.23090586145648312,0.06039076376554174,0.0586145648312611,0.1438721136767318,0.1760808591011602,0.32197919254369795,0.16631495371928517,0.17608085910116017,0.3617768286992452,0.2995543550688924,0.42178707673096716,0.23842123833591075,0.23511078391421167,0.351272113175798
844,4.568539325842696,24168.755056179776,0.610873333,-0.073273333,AMG1608,Anthrax,Bring the Noise,4593,33411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.053267045454545456,0.10440340909090909,0.046875,0.049005681818181816,0.12144886363636363,0.10724431818181818,0.20241477272727273,0.06747159090909091,0.04403409090909091,0.10724431818181818,0.22464529664368382,0.3058917996286502,0.2114461829235068,0.21595658826065217,0.32676424465299175,0.30953355553217116,0.4019425024143888,0.25092607278640044,0.20524377719312367,0.30953355553217116
845,1.4627659574468086,413.531914893617,0.270226667,0.4493,AMG1608,Roy Wood,Songs of Praise,2372,546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.04048582995951417,0.0931174089068826,0.030364372469635626,0.0708502024291498,0.10728744939271255,0.12955465587044535,0.20445344129554655,0.08502024291497975,0.044534412955465584,0.1214574898785425,0.19729552488481195,0.2908914716112401,0.17176174836301888,0.25683454123611776,0.309792069185438,0.3361532238537732,0.4037104841699079,0.2791945449142587,0.20648827948300955,0.3269893107509948
846,1.4378698224852071,3886.5147928994083,0.2177,0.494806667,AMG1608,Waylon Jennings,Only Daddy That''ll Walk the Line,1669,2284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.060542797494780795,0.10855949895615867,0.03549060542797495,0.04592901878914405,0.08768267223382047,0.12734864300626306,0.18162839248434237,0.04801670146137787,0.04384133611691023,0.11482254697286012,0.23873909917348277,0.3114109678680811,0.1852097064729827,0.20955003390228658,0.28312854601649273,0.3337116385319358,0.3859410328869173,0.21402506337798485,0.20495602110942251,0.31914097538297204
847,2.2557251908396947,34471.29389312977,0.489033333,-0.110613333,AMG1608,X,We''re Desperate,5279,43448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05747738158594997,0.09952102182011709,0.041511442256519426,0.08408728046833422,0.09419904204364024,0.1303885045236828,0.21075039914848323,0.06758914316125599,0.047897817988291645,0.13517828632251197,0.2328144726917502,0.2994399893116404,0.19952300347544744,0.2775925424810783,0.2921831904887645,0.33682000988422883,0.40795004414537234,0.2511063685304916,0.2136068821372752,0.3420049225166252
848,2.3221153846153846,2672.110576923077,0.26498,0.140986667,AMG1608,The Stone Roses,I Am the Resurrection,3819,1896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.052833813640730067,0.12007684918347743,0.04130643611911623,0.05763688760806916,0.13064361191162344,0.11527377521613832,0.23150816522574447,0.07492795389048991,0.06820365033621517,0.12295869356388088,0.2238091139138952,0.32520761689807387,0.1990936753981315,0.23316754199072393,0.3371721609721566,0.3195055479445837,0.4219990568944479,0.2634016010927292,0.2522162168162939,0.3285476303483596
849,1.7425742574257426,700.2970297029703,-0.20006,0.113366667,AMG1608,Harry Nilsson,Me and My Arrow,860,160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.040160642570281124,0.10040160642570281,0.01606425702811245,0.060240963855421686,0.12048192771084337,0.09236947791164658,0.21285140562248997,0.05220883534136546,0.04819277108433735,0.12449799196787148,0.19673128855461613,0.3011400370805796,0.1259759157071551,0.23841196338048598,0.3261798816546921,0.2901299903882917,0.4101478662452314,0.22289594292681708,0.2146047261733048,0.3308137708802584
850,5.962162162162162,1938.0432432432433,0.469853333,-0.26618,AMG1608,Black Sabbath,Sweet Leaf,2212,416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.024922118380062305,0.09968847352024922,0.03582554517133956,0.01557632398753894,0.11838006230529595,0.08722741433021806,0.22585669781931464,0.040498442367601244,0.037383177570093455,0.1308411214953271,0.15600935062339347,0.2998177753764369,0.18599990128433794,0.1239258796649853,0.3233095126573345,0.2823880358730241,0.4184712889578666,0.19727883803177543,0.18984682115957557,0.3374894596941785
851,3.5901639344262297,530.3551912568306,0.472606667,0.055773333,AMG1608,Television,See No Evil,2269,409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05731523378582202,0.1191553544494721,0.04072398190045249,0.05128205128205128,0.11463046757164404,0.10256410256410256,0.22926093514328807,0.048265460030165915,0.043740573152337855,0.1297134238310709,0.23261946258821928,0.32421582597154386,0.1977992684191265,0.2207389753790096,0.3188159847336459,0.30361776590455253,0.42067478856172313,0.2144884495338527,0.20467173400048344,0.3362415455658977
852,1.6205533596837944,27866.415019762844,0.426066667,0.213633333,AMG1608,Del tha Funkee Homosapien,Mistadobalina,3473,15903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05485232067510549,0.0981012658227848,0.05485232067510549,0.06223628691983123,0.09177215189873418,0.12658227848101267,0.2141350210970464,0.06223628691983123,0.02531645569620253,0.1160337552742616,0.22781195890877348,0.29760852914408237,0.22781195890877348,0.24171173077408023,0.2888564329273567,0.3326799543711956,0.41043746553189897,0.24171173077408023,0.15716739259775853,0.32043444459651443
853,1.7215189873417722,2446.3291139240505,0.05246,-0.06144,AMG1608,Johnny Paycheck,Take This Job and Shove It,1056,368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.061224489795918366,0.14285714285714285,0.02040816326530612,0.05442176870748299,0.1326530612244898,0.1326530612244898,0.24829931972789115,0.06462585034013606,0.05442176870748299,0.14625850340136054,0.2401504021315325,0.3505237427021916,0.14163298024663332,0.2272348374113876,0.33977773608552164,0.33977773608552164,0.43276296888138494,0.24628370141371306,0.2272348374113876,0.35396768307464704
854,2.2168141592920354,27590.951327433628,0.554093333,0.05114,AMG1608,Derek & the Dominos,Layla,3061,17814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05344418052256532,0.09619952494061758,0.04513064133016627,0.05938242280285035,0.11995249406175772,0.1021377672209026,0.24703087885985747,0.07244655581947744,0.04275534441805225,0.11163895486935867,0.22505122121819493,0.2950399285334528,0.20771400473708165,0.2364795276874688,0.32509908505067764,0.3030093848375758,0.4315411879589862,0.25937994318888746,0.2024252701937689,0.31510890902182226
855,0.35390946502057613,52083.71604938272,0.505333333,0.39312,AMG1608,Poison,Unskinny Bop,2587,33383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.06258322237017311,0.118508655126498,0.0559254327563249,0.0559254327563249,0.12649800266311584,0.1384820239680426,0.2210386151797603,0.08388814913448735,0.05459387483355526,0.12250332889480692,0.24237323435451602,0.323424859266655,0.2299308064736994,0.22993080647369935,0.3326313068990029,0.3456353946136951,0.4152229760504747,0.27740475027061645,0.22733719781219033,0.32808473243290426
856,4.950787401574803,2914.3425196850394,0.369193333,0.46872,AMG1608,Dexys Midnight Runners,Come on Eileen,6019,3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05002977963073258,0.10601548540798095,0.03871351995235259,0.05062537224538416,0.1262656343061346,0.10005955926146516,0.21798689696247767,0.0631328171530673,0.053007742703990474,0.13162596783799882,0.2180713742370419,0.30794915799179295,0.19296880935644503,0.21929680031050547,0.33224745356068014,0.30016879840383964,0.4130014528625621,0.24327415214112869,0.22411567826979856,0.3381844017330892
857,2.7425373134328357,97745.7276119403,0.0448,0.177853333,AMG1608,Big Star,September Gurls,5226,103363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.028388928317955996,0.10007097232079488,0.034066713981547196,0.036905606813342796,0.11923349893541518,0.12207239176721078,0.23988644428672817,0.06529453513129879,0.0397444996451384,0.10858765081618169,0.16614026382456007,0.3002011552204885,0.1814649934327229,0.18859699632045615,0.32417812621055725,0.3274856309912086,0.42716559042296026,0.24713256524942587,0.19542768516192932,0.3112316184617878
858,8.331395348837209,20601.13953488372,0.55608,-0.16766,AMG1608,Bikini Kill,Rebel Girl,1856,6779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1,0.12040816326530612,0.06938775510204082,0.10816326530612246,0.1326530612244898,0.17346938775510204,0.22244897959183674,0.1,0.05510204081632653,0.10612244897959183,0.30030659180203584,0.3257708127320683,0.2543720618739916,0.31090390988791056,0.3395460430915928,0.3790395300211349,0.4163161582359777,0.3003065918020359,0.2284125214495185,0.3083090389579791
859,14.201183431952662,19853.437869822486,-0.215006667,-0.120606667,AMG1608,Gene Clark,Tried So Hard,1403,8154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.030805687203791468,0.13033175355450238,0.02132701421800948,0.04265402843601896,0.26303317535545023,0.0924170616113744,0.3459715639810427,0.0924170616113744,0.05924170616113744,0.17772511848341233,0.17299599810256555,0.3370676735004531,0.14464352833734484,0.20231573527892704,0.44080286698575627,0.2899575470489305,0.4762485819176218,0.28995754704893056,0.2363567362273127,0.38273492657862446
860,7.105849582172702,4835.57660167131,0.380866667,0.167726667,AMG1608,The Misfits,Last Caress,4317,4391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.06773920406435224,0.1100762066045724,0.04911092294665537,0.06519898391193904,0.1397121083827265,0.12955122777307368,0.23624047417442845,0.06858594411515664,0.0550381033022862,0.1363251481795089,0.2514042994030711,0.313117313182696,0.21619115535047814,0.2469812286814538,0.3468349655374505,0.3359512955907218,0.4249515502845783,0.2528557881458814,0.22815123456830905,0.34327886961574006
861,2.5849056603773586,1426.2877358490566,-0.0967,0.404433333,AMG1608,Percy Sledge,When a Man Loves a Woman,3113,897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05759162303664921,0.09424083769633508,0.04607329842931937,0.0743455497382199,0.09109947643979058,0.11832460732984293,0.187434554973822,0.07643979057591622,0.03769633507853403,0.13926701570680627,0.2330916554617421,0.2923165708197492,0.20975371119399538,0.26246985644753873,0.28790129326610503,0.3231613355853771,0.39046445313382405,0.2658397069245561,0.19056060937689367,0.3464063592585958
862,5.437007874015748,14211.531496062993,-0.143606667,0.107,AMG1608,Take That,Back for Good,2634,11828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07197943444730077,0.10154241645244216,0.060411311053984576,0.06555269922879177,0.14524421593830333,0.12853470437017994,0.22879177377892032,0.06555269922879177,0.038560411311053984,0.13496143958868895,0.2586201173243861,0.30223991999899696,0.23840058104059342,0.24765778569449134,0.3525735564956472,0.33489953076296414,0.42032509368971377,0.24765778569449137,0.19266867841063282,0.34190218302649855
863,5.73943661971831,21287.165492957745,-0.077326667,0.16202,AMG1608,Pulp,Babies,3178,24334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05973223480947477,0.10916580844490216,0.04016477857878476,0.07826982492276004,0.12770339855818744,0.11534500514933059,0.23377960865087538,0.07518022657054584,0.06282183316168898,0.1400617919670443,0.23711220185626086,0.31200783810013155,0.19644671803370453,0.2687341331798934,0.33393125192029643,0.3196024583200214,0.42345173270902975,0.2638178133085742,0.24276726833403223,0.3472299756236937
864,105.69580731489741,28980.471900089207,-0.105273333,0.05938,AMG1608,Queen,Bohemian Rhapsody,12150,13855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.052659860290166574,0.1029016657710908,0.04406233207952714,0.052659860290166574,0.09269210102095647,0.11472326706072004,0.19747447608812466,0.06367544331004836,0.04755507791509941,0.11176786673831274,0.2233835406433264,0.30387122532878913,0.20526120611441304,0.2233835406433264,0.29003944034306833,0.3187305026007302,0.3981468292331199,0.2442066830386094,0.21285150904875955,0.3151229769105362
865,2.0106382978723403,10676.218085106382,0.283133333,0.01896,AMG1608,The Smiths,Hand in Glove,1488,5207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0391304347826087,0.1,0.043478260869565216,0.05217391304347826,0.12391304347826088,0.14347826086956522,0.22826086956521738,0.1108695652173913,0.041304347826086954,0.10217391304347827,0.1941163553652547,0.30032661958503204,0.20415314631827977,0.22261970703087122,0.32984104087847776,0.35094157438686907,0.42016857467594093,0.31431237731180894,0.19920986290835577,0.3032066318987041
866,1.4245810055865922,4763.430167597765,0.318466667,0.228066667,AMG1608,Camper Van Beethoven,Take the Skinheads Bowling,3172,3500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.04121475054229935,0.09761388286334056,0.02928416485900217,0.057483731019522775,0.10629067245119306,0.10845986984815618,0.1984815618221258,0.055314533622559656,0.0509761388286334,0.1193058568329718,0.19889444567537115,0.2969529487845776,0.16869341267430546,0.2328909151195881,0.3083765660915603,0.3111291003155688,0.39907313106449954,0.22871723384286374,0.22006839691661473,0.3243239954360546
867,1.3823529411764706,51.38235294117647,-0.339013333,-0.226366667,AMG1608,Throbbing Gristle,20 Jazz Funk Greats,406,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.04597701149425287,0.09195402298850575,0.09195402298850575,0.04597701149425287,0.13793103448275862,0.11494252873563218,0.25287356321839083,0.04597701149425287,0.034482758620689655,0.13793103448275862,0.2106493822826957,0.2906361870283388,0.2906361870283388,0.2106493822826957,0.34682660345318217,0.3208015889133736,0.4371788736304441,0.2106493822826957,0.18352338815966718,0.3468266034531822
868,0.55,10257.935714285713,0.510793333,0.27664,AMG1608,The Coasters,Searchin'',1299,5306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.04738154613466334,0.0773067331670823,0.04738154613466334,0.04239401496259352,0.08229426433915212,0.12219451371571072,0.17206982543640897,0.05236907730673317,0.02493765586034913,0.09226932668329177,0.2127190084562343,0.26741115941476923,0.2127190084562343,0.20173808357394932,0.27515581620605434,0.32791945973032066,0.3779126289398376,0.2230484777831862,0.15612994140616104,0.2897672985031187
869,3.1470588235294117,2357.985294117647,0.386846667,-0.104733333,AMG1608,Pere Ubu,Final Solution,670,754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.02926829268292683,0.12195121951219512,0.02926829268292683,0.03414634146341464,0.15609756097560976,0.07317073170731707,0.24878048780487805,0.03414634146341464,0.04390243902439024,0.13658536585365855,0.16897021207345753,0.3280305126305216,0.16897021207345753,0.1820495462854164,0.36383629997609707,0.2610540382830225,0.4333646017486667,0.1820495462854164,0.20537958698206588,0.34424975085141685
870,6.473417721518987,5692.440506329114,0.183093333,-0.00586,AMG1608,Echo & the Bunnymen,The Killing Moon,4554,5467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.03740458015267176,0.12137404580152672,0.024427480916030534,0.038931297709923665,0.11145038167938931,0.09389312977099237,0.2129770992366412,0.046564885496183206,0.05343511450381679,0.12137404580152672,0.18982355920867316,0.32668617264770083,0.15443116403028465,0.19350512952931978,0.31480922263747013,0.29179137067716066,0.40956794887582915,0.21078546761416148,0.2249854285829689,0.32668617264770083
871,0.819672131147541,1196.5737704918033,-0.52178,-0.259413333,AMG1608,Cowboy Junkies,Misguided Angel,1117,220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.031545741324921134,0.0946372239747634,0.031545741324921134,0.025236593059936908,0.0946372239747634,0.07886435331230283,0.1861198738170347,0.01892744479495268,0.06624605678233439,0.11356466876971609,0.17506366461071488,0.29317599199265426,0.17506366461071488,0.15709091191433563,0.29317599199265426,0.2699530618318324,0.38981871575697136,0.13648428447611322,0.24910493447218016,0.3177834224088482
