query_index,score,submission.score,arousal,valence,dataset,artist_name,song_name,n_words,submission.n_comments,min.Anger,min.Joy,min.Sadness,min.Fear,max.Anger,max.Joy,max.Sadness,max.Fear,mean.Anger,mean.Joy,mean.Sadness,mean.Fear,std.Anger,std.Joy,std.Sadness,std.Fear
719,1.0964912280701755,2567.6929824561403,0.569153333,0.551033333,AMG1608,Joni Mitchell,Raised on Robbery,1413,1176,0.0,0.0,0.0,0.0,0.868,0.986,0.938,0.875,0.13064705882352942,0.32080392156862747,0.14873529411764708,0.12772549019607843,0.2503635632498168,0.3006958609235389,0.27685020886380496,0.25425535448523157
720,1.8073770491803278,5101.516393442623,-0.335593333,-0.033973333,AMG1608,Glen Campbell,Wichita Lineman,2630,2124,0.0,0.0,0.0,0.0,0.828,0.922,0.969,0.962,0.06316190476190475,0.426252380952381,0.09505714285714287,0.058890476190476194,0.18398552178369793,0.3096209105469016,0.2264548426555118,0.17554574481115529
721,1.353846153846154,11738.815384615385,-0.500226667,-0.073686667,AMG1608,Frank Sinatra,Angel Eyes,1276,5150,0.0,0.0,0.0,0.0,0.803,0.859,0.812,0.833,0.07776785714285715,0.3325625,0.11455357142857145,0.07738392857142858,0.21035384098463333,0.2838363880084047,0.20623426892935054,0.18718152511128294
722,2.728395061728395,1048.7654320987654,0.494393333,0.564653333,AMG1608,The Monkees,(Theme From) The Monkees,1328,382,0.0,0.0,0.0,0.0,0.853,0.879,0.906,0.962,0.0516547619047619,0.37194047619047615,0.13723809523809527,0.08792857142857143,0.16705208004371142,0.30501204207673294,0.25620086336054687,0.2091571603556882
723,11.285326086956522,2320.078804347826,0.238413333,-0.239986667,AMG1608,Bob Dylan,Like a Rolling Stone,5230,1056,0.0,0.0,0.0,0.0,0.898,0.924,0.906,0.879,0.10282392776523702,0.3570112866817156,0.09325733634311513,0.08072009029345373,0.22716482079375144,0.3083258946932384,0.21068090786874874,0.19117576956026658
724,6.830882352941177,514.7132352941177,0.52344,-0.30738,AMG1608,LL Cool J,Mama Said Knock You Out,2145,473,0.0,0.0,0.0,0.0,0.853,0.891,0.915,0.935,0.12839473684210526,0.34046710526315793,0.08844736842105262,0.10315131578947367,0.24884198443419636,0.31653370802292735,0.18925279318448188,0.2168957621851713
725,2.639830508474576,4635.224576271186,0.178406667,-0.061386667,AMG1608,Barenaked Ladies,Brian Wilson,5573,3892,0.0,0.0,0.0,0.0,0.868,0.864,0.969,0.923,0.10035042735042737,0.3368945868945869,0.14846153846153845,0.11505413105413108,0.2242819519994286,0.3120183469867258,0.2838522514607567,0.23818201906171296
726,3.097142857142857,986.0457142857143,0.43134,0.249253333,AMG1608,Ash,Girl from Mars,1337,900,0.0,0.0,0.0,0.0,0.893,0.859,0.915,0.906,0.16769465648854961,0.3040916030534351,0.1248320610687023,0.11218320610687023,0.2867858459421694,0.3037267104178633,0.2529410740947007,0.2528442756239414
727,0.4898989898989899,48112.82323232323,0.69638,0.586413333,AMG1608,Boston,More Than a Feeling,2350,27121,0.0,0.0,0.0,0.0,0.667,0.924,0.844,0.828,0.047,0.3844817073170732,0.0978231707317073,0.06414634146341464,0.13541796239745044,0.2817487344365124,0.1991981144111982,0.16681492054547864
728,2.75,664.3478260869565,0.125966667,0.0356,AMG1608,Petula Clark,Don''t Sleep in the Subway,1140,198,0.0,0.0,0.0,0.0,0.667,0.984,0.915,0.843,0.08112941176470588,0.33617647058823535,0.13851764705882352,0.09001176470588235,0.19130975806113956,0.3166711594845664,0.2635463549975468,0.20173553492238339
729,24.867924528301888,21983.61578044597,0.504373333,-0.12848,AMG1608,Black Sabbath,Iron Man,5279,2343,0.0,0.0,0.0,0.0,0.922,0.924,0.915,0.962,0.10614123006833714,0.33765603644646924,0.09836902050113895,0.1101845102505695,0.23130370655496071,0.30734283603474466,0.21375778027272035,0.24018684723773673
730,27.121076233183857,8971.757847533632,0.5316,-0.330473333,AMG1608,Therapy?,Screamager,1650,13608,0.0,0.0,0.0,0.0,0.853,0.863,0.812,0.86,0.12458928571428572,0.37444642857142857,0.09032142857142858,0.071,0.24814198033926546,0.3188089274775445,0.20950848589688595,0.18177185978310562
731,1.105263157894737,15.157894736842104,-0.28114,0.013693333,AMG1608,Al Green,Here I Am (Come and Take Me),995,17,0.0,0.0,0.0,0.0,0.859,0.859,0.915,0.891,0.0812391304347826,0.3322391304347826,0.12354347826086956,0.09945652173913044,0.21656563642283383,0.28032458843138797,0.24375039204725069,0.2497991821463116
732,1.3037974683544304,5844.449367088608,0.2352,0.317913333,AMG1608,Jackson Browne,Somebody''s Baby,1335,2794,0.0,0.0,0.0,0.0,0.853,0.864,0.806,0.86,0.0895391304347826,0.4073739130434782,0.08018260869565218,0.07500869565217393,0.2189695679791866,0.30929017377570034,0.19334949641792407,0.17776707091773133
733,1.4705882352941178,136.7058823529412,-0.361853333,-0.22536,AMG1608,The Byrds,Hickory Wind,600,36,0.0,0.0,0.0,0.0,0.594,0.828,0.915,0.843,0.04232432432432432,0.35683783783783785,0.13648648648648648,0.08767567567567568,0.14205672850700915,0.3091220105677003,0.24599848933836316,0.20551440258451392
734,2.033557046979866,4781.48322147651,0.37434,0.15904,AMG1608,Belly,Feed the Tree,1672,1537,0.0,0.0,0.0,0.0,0.853,0.863,0.961,0.86,0.04359627329192546,0.4104658385093167,0.11402484472049687,0.0488695652173913,0.15413189882702685,0.3088801958497805,0.24949574020187595,0.1514042655622185
735,1.7655172413793103,520.6,0.26498,0.140986667,AMG1608,The Stone Roses,I Am the Resurrection,1589,244,0.0,0.0,0.0,0.0,0.853,0.924,0.734,0.875,0.060245454545454546,0.3372090909090909,0.1218727272727273,0.0794090909090909,0.18925717595080527,0.2987267505199864,0.2151594718620198,0.2099448287271151
736,1.123076923076923,46338.876923076925,0.393526667,0.369906667,AMG1608,Louis Jordan,Saturday Night Fish Fry,2323,24419,0.0,0.0,0.0,0.0,0.853,0.859,0.906,0.86,0.13482051282051283,0.2620769230769231,0.12135384615384615,0.10545128205128207,0.2561721666350553,0.2771652326993555,0.22231340588493934,0.20945393272487123
737,3.467741935483871,336.8709677419355,-0.313086667,-0.356746667,AMG1608,Patsy Cline,I Fall to Pieces,1559,82,0.0,0.0,0.0,0.0,0.893,0.828,0.915,0.906,0.07326446280991736,0.3814297520661157,0.15234710743801652,0.10590909090909091,0.1869533261090872,0.282506277996504,0.28033220503371237,0.2307506229677398
738,1.3767441860465117,7266.767441860465,-0.073833333,0.23668,AMG1608,Dean Martin,You''re Nobody ''Til Somebody Loves You,2040,5982,0.0,0.0,0.0,0.0,0.853,0.859,0.75,0.972,0.11211038961038962,0.30435064935064937,0.14087012987012987,0.14354545454545453,0.25296520109146614,0.3042259766503456,0.2364601612536745,0.26090954761761276
739,5.036496350364963,740.9051094890511,0.4821,0.348813333,AMG1608,Digital Underground,Doowutchyalike,2300,211,0.0,0.0,0.0,0.0,0.735,0.879,0.864,0.719,0.04972625698324022,0.3967877094972067,0.06486033519553074,0.032759776536312846,0.14800481290747367,0.29054557294933003,0.1648514739820191,0.12240306117176747
740,1.1956521739130435,588.695652173913,0.401073333,-0.098426667,AMG1608,Spoon,Metal School,554,100,0.0,0.0,0.0,0.0,0.667,0.924,0.906,0.516,0.0565483870967742,0.5179032258064517,0.06367741935483871,0.027741935483870966,0.17040223760457243,0.3052188673546367,0.19953886623859757,0.10965611937383629
741,1.872093023255814,1911.4186046511627,0.5821,0.45258,AMG1608,Grand Funk Railroad,We''re an American Band,1623,1012,0.0,0.0,0.0,0.0,0.894,0.971,0.806,0.828,0.11091935483870967,0.3848709677419355,0.09876612903225805,0.0765725806451613,0.22003697386177407,0.3088205985310964,0.213326693578239,0.17472315725481558
742,5.557768924302789,108245.47011952191,-0.28416,0.10262,AMG1608,Bruce Springsteen,My Hometown,2762,62041,0.0,0.0,0.0,0.0,0.938,0.924,0.912,0.942,0.07353061224489796,0.3867714285714285,0.10731428571428571,0.07842448979591837,0.19193141513683187,0.30735307832214465,0.22128855874063663,0.19111349573028827
743,13.5,6167.01,0.258866667,0.1874,AMG1608,Sonic Youth,Teen Age Riot,1696,3623,0.0,0.0,0.0,0.0,0.911,0.924,0.969,0.828,0.11069032258064516,0.3068645161290323,0.1054,0.11889032258064516,0.23426113655607628,0.2852121579305837,0.22679018279675825,0.22400236454404637
744,1.4179104477611941,1181.1641791044776,0.591693333,0.575533333,AMG1608,James Brown,Papa''s Got a Brand New Bag,409,261,0.0,0.0,0.0,0.0,0.719,0.859,0.912,0.879,0.10425714285714285,0.37908571428571425,0.08008571428571429,0.09239999999999998,0.22312767946746953,0.32143038505557436,0.22302392003451788,0.24736626808891163
745,1.488888888888889,74.73333333333333,-0.497966667,-0.010733333,AMG1608,Willie Nelson,Blue Skies,529,49,0.0,0.0,0.0,0.0,0.828,0.986,0.719,0.942,0.079725,0.42754999999999993,0.07457499999999999,0.0876,0.212470328245182,0.3283697064324968,0.18804062402058572,0.23113064348756168
746,4.955645161290323,1541.883064516129,0.573933333,-0.02798,AMG1608,Ice Cube,Check Yo Self,3107,1110,0.0,0.0,0.0,0.0,0.894,0.864,0.969,0.942,0.12800462962962963,0.33840740740740743,0.1187175925925926,0.12433796296296296,0.24497296476721453,0.31483745638801475,0.24243084627156025,0.2430246454025609
747,1.9455445544554455,7803.410891089109,0.380866667,0.167726667,AMG1608,The Misfits,Last Caress,2334,3988,0.0,0.0,0.0,0.0,0.894,0.924,0.938,0.935,0.11882591093117408,0.3428259109311741,0.10446153846153848,0.13780971659919028,0.2427343349727742,0.3045452795453808,0.24611724174756305,0.2609746277475421
748,0.7562189054726368,7226.55223880597,0.080346667,0.217026667,AMG1608,The Beach Boys,Girl Don''t Tell Me,1799,4502,0.0,0.0,0.0,0.0,0.894,0.864,0.734,0.86,0.12154014598540148,0.36705109489051096,0.07045985401459855,0.08701459854014598,0.25732881273138314,0.3113426644760674,0.1828624127025297,0.2009417893980544
749,33.7986230636833,9009.099827882961,0.5039,0.256373333,AMG1608,The Buggles,Video Killed the Radio Star,7404,4053,0.0,0.0,0.0,0.0,0.917,0.926,0.961,0.962,0.07298641765704585,0.3803514431239389,0.09398302207130732,0.05752122241086588,0.20251840384725253,0.28967777738903255,0.2118066512987469,0.17014499111412085
750,3.835294117647059,475.1490196078431,0.01628,0.066606667,AMG1608,Pink Floyd,Arnold Layne,5013,733,0.0,0.0,0.0,0.0,0.853,0.922,0.961,0.86,0.058997536945812806,0.38410837438423645,0.11794581280788176,0.06282512315270936,0.17419399571186875,0.3030206089700183,0.23124591585519536,0.17037258070522274
751,2.4190871369294604,12191.244813278008,-0.43318,0.267566667,AMG1608,Frank Sinatra,Strangers in the Night,2680,7568,0.0,0.0,0.0,0.0,0.853,0.859,0.906,0.948,0.05963492063492064,0.3521619047619048,0.15800952380952382,0.09054603174603175,0.1682504295891111,0.28735494121103705,0.2789054640389672,0.21766299319547702
752,2.47244094488189,31157.3937007874,0.197086667,-0.258153333,AMG1608,At the Drive-In,Quarantined,2566,22269,0.0,0.0,0.0,0.0,0.894,0.859,0.915,0.962,0.10441295546558703,0.3719838056680162,0.09818623481781376,0.1042591093117409,0.23763825995765342,0.3045023257765763,0.212909151139677,0.232365123191124
753,1.4727272727272727,2373.3030303030305,0.395726667,0.514593333,AMG1608,Creedence Clearwater Revival,Down on the Corner,1618,1455,0.0,0.0,0.0,0.0,0.894,0.922,0.915,0.86,0.0928875,0.37387500000000007,0.07744999999999999,0.08370625000000001,0.22424363400091674,0.2907425918522794,0.2035424576727708,0.21043894218600503
754,3.840616966580977,1765.93059125964,0.580906667,0.129413333,AMG1608,Talking Heads,Life During Wartime,4809,2512,0.0,0.0,0.0,0.0,0.927,0.986,0.961,0.942,0.04451219512195122,0.4142487804878049,0.08631707317073173,0.0652,0.15260778337862355,0.29871530396427637,0.21582751863630292,0.18211758742066003
755,1.9519230769230769,7653.129807692308,0.510793333,0.27664,AMG1608,The Coasters,Searchin'',2191,7389,0.0,0.0,0.0,0.0,0.853,0.922,0.915,0.942,0.04178231292517007,0.3940340136054422,0.09053061224489796,0.07471428571428572,0.14946074378110139,0.3032319383313565,0.19768628482309247,0.20090834821769263
756,1.9014084507042253,1239.9295774647887,-0.086393333,-0.28988,AMG1608,The Rolling Stones,Play with Fire,1841,464,0.0,0.0,0.0,0.0,0.742,0.954,0.912,0.879,0.11682758620689655,0.3518505747126437,0.07911494252873563,0.09511494252873563,0.23305095794180766,0.305905196164373,0.20150471315899127,0.21750842941630522
757,2.0210526315789474,10086.368421052632,0.214826667,0.133793333,AMG1608,Bruce Springsteen,Open All Night,776,3102,0.0,0.0,0.0,0.0,0.857,0.863,0.961,0.879,0.09225333333333333,0.3415600000000001,0.19083999999999998,0.1345866666666667,0.22587571883750668,0.30772281490135045,0.31516786775441563,0.26279886941493064
758,4.703821656050955,10994.238853503184,0.135133333,-0.065513333,AMG1608,Fleetwood Mac,Rhiannon,2842,3420,0.0,0.0,0.0,0.0,0.853,0.971,0.912,0.962,0.0785074074074074,0.395111111111111,0.07480370370370372,0.07242962962962964,0.204294629111878,0.3111484821479911,0.17931964146525578,0.1913508248016681
759,4.276872964169381,10174.70358306189,-0.069706667,0.083653333,AMG1608,Steely Dan,Black Cow,5647,16820,0.0,0.0,0.0,0.0,0.911,0.926,0.925,0.942,0.1023248407643312,0.3223248407643312,0.12877282377919322,0.11350530785562632,0.21948930715661666,0.30542599932303505,0.23929496039071171,0.23984628826196858
760,9.222077922077922,249385.6935064935,0.262846667,-0.04312,AMG1608,Jethro Tull,Aqualung,13765,570635,0.0,0.0,0.0,0.0,0.964,0.984,0.925,0.962,0.0750666013712047,0.3842840352595494,0.09059941234084232,0.07663271302644466,0.19585996265616232,0.2948917508766111,0.20491848010818936,0.18725548571085637
761,1.7916666666666667,48.291666666666664,-0.075586667,0.300986667,AMG1608,Clifford Brown,Joy Spring,252,25,0.0,0.0,0.0,0.0,0.576,0.859,0.781,0.734,0.0288,0.3914,0.09675,0.07185,0.12879751550398788,0.30264368488372595,0.21237327490702976,0.221206803692834
762,0.5099337748344371,11295.596026490066,0.459626667,0.18478,AMG1608,Mott the Hoople,All the Way from Memphis,1465,3680,0.0,0.0,0.0,0.0,0.844,0.859,0.734,0.942,0.14163888888888887,0.3688425925925926,0.05934259259259259,0.1273240740740741,0.26931399380382554,0.29907990249339494,0.16561452609305966,0.26587474490024465
763,1.595959595959596,24510.934343434343,0.541906667,0.515593333,AMG1608,Wanda Jackson,Let''s Have a Party,1541,7640,0.0,0.0,0.0,0.0,0.833,0.859,0.859,0.938,0.0765,0.42767307692307693,0.05212499999999999,0.07923076923076923,0.20639409941140435,0.28167268901001025,0.17541820695155078,0.21361880715943077
764,3.231707317073171,919.829268292683,0.018033333,-0.24686,AMG1608,Sagittarius,My World Fell Down,2042,434,0.0,0.0,0.0,0.0,0.868,0.922,0.925,0.984,0.07431884057971015,0.3582246376811594,0.09664492753623188,0.10818840579710144,0.19935205206954695,0.3060254275517999,0.222720432945553,0.22505400976176523
765,0.9946524064171123,5513.556149732621,-0.125853333,-0.341693333,AMG1608,The Everly Brothers,Crying in the Rain,6123,4285,0.0,0.0,0.0,0.0,0.911,0.97,0.915,0.962,0.06761184210526315,0.3668728070175439,0.121375,0.08594956140350876,0.19259879323650922,0.2927527277593923,0.25282314052438987,0.2181062037899778
766,1.3870967741935485,36531.64157706093,0.199153333,0.215966667,AMG1608,Clarence Carter,Slip Away,3434,48609,0.0,0.0,0.0,0.0,0.868,0.984,0.925,0.844,0.07729757785467127,0.36539446366782,0.1278477508650519,0.09470588235294117,0.21001984370782034,0.3160181354189773,0.2433737787522722,0.21816494779052947
767,1.240506329113924,4042.5949367088606,0.282306667,0.216173333,AMG1608,Tommy Keene,Places That Are Gone,1446,1448,0.0,0.0,0.0,0.0,0.893,0.859,0.912,0.906,0.0969406779661017,0.3759661016949153,0.12205084745762712,0.10420338983050847,0.22310398833999276,0.3195384741277976,0.25051310924831577,0.23074285681536671
768,3.2434210526315788,9105.815789473685,0.1499,0.193746667,AMG1608,David Bowie,Oh! You Pretty Things,1719,4422,0.0,0.0,0.0,0.0,0.853,0.891,0.912,0.879,0.08383892617449665,0.375261744966443,0.08799328859060403,0.11896644295302013,0.2257892184698319,0.30746112467892,0.20573669529884667,0.2366036546777258
769,2.0817610062893084,13074.509433962265,0.23798,0.26002,AMG1608,The Main Ingredient,Everybody Plays the Fool,1259,4121,0.0,0.0,0.0,0.0,0.735,0.864,0.915,0.843,0.05663636363636364,0.37777272727272726,0.08987499999999998,0.05686363636363636,0.1741763660161128,0.29959055305121685,0.20606107857489314,0.1569520156423965
770,2.664473684210526,6292.921052631579,-0.40266,-0.030386667,AMG1608,Joni Mitchell,"""Both Sides",5227,4445,0.0,0.0,0.0,0.0,0.894,0.864,0.969,0.962,0.09703404255319148,0.3108787234042553,0.10775106382978723,0.09727872340425531,0.2225287286755765,0.2940486161711033,0.23133015696918144,0.2201994176987533
771,4.6375838926174495,258.1744966442953,-0.555426667,-0.070846667,AMG1608,The Velvet Underground,Pale Blue Eyes,1583,232,0.0,0.0,0.0,0.0,0.882,0.891,0.931,0.911,0.05663953488372093,0.3838604651162791,0.1127906976744186,0.08102325581395349,0.18389005108812406,0.29988763239864275,0.23058019486805428,0.20196522570477535
772,1.7349397590361446,99.25301204819277,0.66356,0.50456,AMG1608,Bad Manners,Lip up Fatty,1176,105,0.0,0.0,0.0,0.0,0.853,0.906,0.915,0.935,0.06466346153846153,0.3966250000000001,0.09651923076923077,0.07776923076923078,0.19185019492498773,0.31278967738970126,0.22068679122403714,0.21693116579815858
773,1.3248407643312101,4783.178343949045,0.420486667,0.526493333,AMG1608,Steve Winwood,Roll With It,1496,2224,0.0,0.0,0.0,0.0,0.859,0.879,0.906,0.948,0.08897872340425532,0.3620992907801418,0.12754609929078012,0.10705673758865249,0.2129177060370343,0.29148205788851217,0.246444762723742,0.23853300978659553
774,0.2608695652173913,5798.173913043478,0.030613333,0.247546667,AMG1608,Half Japanese,Miracles Happen Every Day,164,582,0.0,0.0,0.0,0.0,0.735,0.828,0.547,0.734,0.219,0.3072666666666667,0.06666666666666667,0.1806,0.321622227376867,0.3509300839334295,0.17682746500742577,0.2520356550739824
775,13.61006289308176,787.0094339622641,-0.41304,-0.18858,AMG1608,John Lennon,Mother,4808,888,0.0,0.0,0.0,0.0,0.897,0.986,0.961,0.969,0.1089296066252588,0.35132505175983436,0.13302898550724637,0.12965631469979297,0.2385092254738839,0.3133961340870908,0.24754795668585533,0.24702642755221949
776,0.31097560975609756,102295.34756097561,0.16252,-0.313313333,AMG1608,Black Sabbath,War Pigs,1445,32755,0.0,0.0,0.0,0.0,0.868,0.924,0.915,0.942,0.060598591549295776,0.40157042253521125,0.08280281690140845,0.09294366197183097,0.1699806438650658,0.3181381429257067,0.2058369264143262,0.21920610382115802
777,39.181451612903224,7257.067204301075,0.51134,0.237126667,AMG1608,Dolly Parton,9 to 5,13469,2734,0.0,0.0,0.0,0.0,0.964,0.986,0.969,0.962,0.09736573426573426,0.32102027972027974,0.11163846153846153,0.10985664335664336,0.2264623448756798,0.28681506589388667,0.24194704161850455,0.23196316098877623
778,16.43661971830986,24856.399061032866,0.030066667,-0.00746,AMG1608,Roxy Music,Dance Away,1986,12639,0.0,0.0,0.0,0.0,0.828,0.879,0.906,0.844,0.03798095238095238,0.45311904761904764,0.11225238095238095,0.04908095238095237,0.1422459949539119,0.2966123404322488,0.24279061039648195,0.1612557721055781
779,10.534313725490197,97460.14215686274,0.407773333,-0.12364,AMG1608,Beck,Loser,3007,50489,0.0,0.0,0.0,0.0,0.894,0.859,0.797,0.962,0.16708870967741937,0.21005645161290323,0.1770564516129032,0.2249758064516129,0.2683692547145837,0.29077639481235495,0.2534450823270774,0.29771916946300886
780,30.758907363420427,15618.733966745844,-0.075726667,0.15836,AMG1608,Metallica,One,11979,18349,0.0,0.0,0.0,0.0,0.911,0.924,0.961,0.984,0.15974420759962926,0.26201575532900834,0.12878035217794254,0.1686858202038925,0.27802000935934823,0.27875292577673577,0.24944257511058118,0.2876668999995188
781,1.7162162162162162,4402.364864864865,0.69172,0.646906667,AMG1608,Wilson Pickett,Land of 1000 Dances,3026,1274,0.0,0.0,0.0,0.0,0.929,0.984,0.915,0.953,0.12503045685279185,0.328,0.0923756345177665,0.1257055837563452,0.2654615139604572,0.299525168442674,0.21553209196915532,0.25631510545613406
782,2.481675392670157,7678.863874345549,0.289833333,0.245726667,AMG1608,The Rolling Stones,Midnight Rambler,2569,6098,0.0,0.0,0.0,0.0,0.894,0.954,0.925,0.942,0.052559999999999996,0.3742666666666667,0.07052666666666667,0.08407333333333332,0.17224570712839574,0.29384700549745446,0.1925452163984913,0.20901218925524578
783,2.0,3.0,0.5771,0.463186667,AMG1608,The Dickies,Banana Splits (The Tra La La Song),2,1,,,,,,,,,,,,,,,,
784,1.0444444444444445,1339.562962962963,0.377353333,0.359686667,AMG1608,Plastic Bertrand,Ca Plane Pour Moi,1913,516,0.0,0.0,0.0,0.0,0.894,0.863,0.875,0.948,0.08448818897637796,0.36471653543307087,0.09314960629921261,0.09176377952755904,0.21773027824751842,0.3003700600565537,0.20143414689559966,0.22136952718600222
785,1.830601092896175,473.0601092896175,0.206433333,0.436633333,AMG1608,Badfinger,No Matter What,2879,395,0.0,0.0,0.0,0.0,0.894,0.864,0.961,0.906,0.08698930481283422,0.3341497326203209,0.08038502673796792,0.08215508021390375,0.21353058730063706,0.27759665378168435,0.20544128060006842,0.19797654502482523
786,1.2857142857142858,2496.7771428571427,0.418753333,0.377706667,AMG1608,The Yardbirds,I''m a Man,2232,1290,0.0,0.0,0.0,0.0,0.868,0.986,0.915,0.984,0.04194485294117647,0.3995183823529412,0.1524154411764706,0.07602941176470589,0.14971653625442505,0.31684085140981555,0.2812940055292116,0.20307446659822734
787,10.148936170212766,130.89361702127658,0.453066667,0.19672,AMG1608,Ash,Kung Fu,1330,131,0.0,0.0,0.0,0.0,0.868,0.828,0.907,0.906,0.19031707317073174,0.254869918699187,0.10831707317073169,0.13813821138211382,0.3031331287116455,0.29467333843220395,0.21540732734364137,0.2495651078098036
788,0.24352331606217617,45944.58031088083,0.413,0.458126667,AMG1608,Teresa Brewer,Music! Music! Music!,2202,25332,0.0,0.0,0.0,0.0,0.868,0.922,0.915,0.86,0.14488709677419356,0.30050806451612905,0.13530645161290322,0.13058870967741937,0.2721261427274682,0.2946922466907436,0.2637013948561805,0.26004049128407797
789,0.6515151515151515,8209.474747474747,0.323466667,-0.032986667,AMG1608,The Rolling Stones,Mother''s Little Helper,2757,5092,0.0,0.0,0.0,0.0,0.865,0.954,0.719,0.86,0.06386781609195402,0.4229080459770116,0.06527586206896552,0.06818390804597702,0.18191203425492133,0.29719029664583124,0.1771696022711168,0.18988719065033904
790,1.6954545454545455,81792.94545454545,-0.135833333,-0.222286667,AMG1608,Radiohead,Karma Police,2408,31312,0.0,0.0,0.0,0.0,0.953,0.891,0.925,0.86,0.06987439613526569,0.322463768115942,0.12011111111111111,0.09305314009661837,0.19403608830462638,0.3217995628218508,0.22097140398883805,0.2122529222123096
791,1.318840579710145,67.66666666666667,0.287646667,0.026173333,AMG1608,Cracker,Teen Angst (What the World Needs Now),1105,89,0.0,0.0,0.0,0.0,0.853,0.859,0.7,0.879,0.083421875,0.34181249999999996,0.061640625,0.06018749999999999,0.21817539214153164,0.27540428435532704,0.16753150541775624,0.1777608412071305
792,1.364963503649635,2146.007299270073,-0.308193333,-0.005453333,AMG1608,Bread,Make It With You,1419,938,0.0,0.0,0.0,0.0,0.735,0.828,0.773,0.766,0.07643333333333334,0.38033333333333336,0.08793333333333334,0.06876666666666667,0.20178764586314124,0.30319975586075754,0.20185586071686681,0.17948099185368244
793,4.751152073732719,6506.566820276497,0.5682,0.464506667,AMG1608,The Trashmen,Surfin'' Bird,2607,4176,0.0,0.0,0.0,0.0,0.959,0.914,0.912,0.948,0.15503100775193798,0.25851937984496126,0.15486821705426354,0.16581782945736437,0.2773889356172512,0.2972580165726982,0.2727314603996949,0.2822311774093805
794,1.3118279569892473,7941.8387096774195,0.461786667,-0.30484,AMG1608,Gun Club,For the Love of Ivy,1505,1017,0.0,0.0,0.0,0.0,0.853,0.926,0.828,0.86,0.06082352941176471,0.4328455882352942,0.09452205882352942,0.0881764705882353,0.1857253600567023,0.3050061050676532,0.21375548394652086,0.21501727346125063
795,3.0043478260869567,6029.982608695652,-0.355053333,-0.27468,AMG1608,John Lennon,Jealous Guy,1950,5700,0.0,0.0,0.0,0.0,0.893,0.859,0.915,0.906,0.10296031746031746,0.33396031746031746,0.09982539682539682,0.0963968253968254,0.22697003857932088,0.2947519744000003,0.22307670714317365,0.21770530831801335
796,7.191235059760956,6976.067729083666,0.31962,0.23668,AMG1608,The B-52''s,Rock Lobster,5571,11176,0.0,0.0,0.0,0.0,0.922,0.924,0.915,0.953,0.10413605442176871,0.37025170068027213,0.11529251700680272,0.08282539682539682,0.23644232352989428,0.3066053617705002,0.23510202459061222,0.2091982832557947
797,1.7052631578947368,4449.573684210526,0.510073333,0.171246667,AMG1608,Elvis Presley,Blue Suede Shoes,2470,1385,0.0,0.0,0.0,0.0,0.875,0.924,0.844,0.923,0.04827528089887641,0.4037247191011236,0.07464044943820225,0.057292134831460666,0.1581313462358113,0.29255045932269647,0.18518180086484815,0.166607099111991
798,4.032258064516129,24853.621700879765,0.16178,0.051406667,AMG1608,A Tribe Called Quest,I Left My Wallet in El Segundo,4871,14812,0.0,0.0,0.0,0.0,0.894,0.906,0.911,0.962,0.0829527027027027,0.3698006756756757,0.08280743243243245,0.0910777027027027,0.21438213416770008,0.28989692639237363,0.18848521970241222,0.22486285999744368
799,2.4976076555023923,3487.535885167464,0.544973333,0.254133333,AMG1608,Madness,One Step Beyond,2196,1639,0.0,0.0,0.0,0.0,0.853,0.924,0.906,0.942,0.08795652173913043,0.393104347826087,0.08030434782608695,0.1252086956521739,0.21051821570992452,0.32894142746122573,0.21266195784451888,0.2627589281255487
800,3.348314606741573,1251.808988764045,0.480386667,0.09012,AMG1608,Madness,Baggy Trousers,866,306,0.0,0.0,0.0,0.0,0.812,0.922,0.844,0.923,0.14235294117647057,0.38125000000000003,0.09467647058823529,0.1279558823529412,0.2768092594380169,0.34919627868116826,0.22254749224328554,0.2558071471480921
801,1.8992248062015504,30511.96899224806,-0.531366667,-0.046433333,AMG1608,Paul Davis,I Go Crazy,1245,16165,0.0,0.0,0.0,0.0,0.803,0.859,0.906,0.844,0.07062111801242237,0.40729813664596276,0.1507639751552795,0.0872919254658385,0.17926927874357682,0.3236539789018609,0.2478046235325309,0.192409999732068
802,4.294303797468355,16938.107594936708,0.610953333,0.510506667,AMG1608,Thin Lizzy,The Boys Are Back in Town,5402,17072,0.0,0.0,0.0,0.0,0.893,0.971,0.961,0.962,0.11979203539823009,0.31711946902654864,0.10355530973451328,0.14417035398230088,0.24923371008435266,0.3123210708988966,0.23083099478528094,0.2747299334353163
803,8.820627802690582,36824.372197309414,0.07524,0.253393333,AMG1608,The Mamas & the Papas,Creeque Alley,3133,11458,0.0,0.0,0.0,0.0,0.828,0.924,0.922,0.969,0.09682683982683982,0.3541861471861472,0.15143290043290042,0.13534632034632035,0.2449156294264643,0.3167577389718672,0.2636399447695145,0.2673055920491547
804,14.814700432365658,11204.878937615813,-0.21068,-0.049746667,AMG1608,Mazzy Star,Fade Into You,20628,18275,0.0,0.0,0.0,0.0,0.882,0.971,0.961,0.962,0.06985684320922915,0.3897965390665967,0.10793864708966963,0.0737252228631358,0.19930215071925367,0.30198170852888084,0.23335263703633136,0.19486668299921522
