query_index,score,submission.score,arousal,valence,dataset,artist_name,song_name,n_words,submission.n_comments,min.Sentiment,max.Sentiment,mean.Sentiment,std.Sentiment
745,1.488888888888889,74.73333333333333,-0.497966667,-0.010733333,AMG1608,Willie Nelson,Blue Skies,529,49,-1.0,1.0,0.2835820895522388,0.7940301908093795
746,4.955645161290323,1541.883064516129,0.573933333,-0.02798,AMG1608,Ice Cube,Check Yo Self,3107,1110,-1.0,1.0,0.33695652173913043,0.7876660030179768
747,1.9455445544554455,7803.410891089109,0.380866667,0.167726667,AMG1608,The Misfits,Last Caress,2334,3988,-1.0,1.0,0.23469387755102042,0.8097995762037101
748,0.7562189054726368,7226.55223880597,0.080346667,0.217026667,AMG1608,The Beach Boys,Girl Don''t Tell Me,1799,4502,-1.0,1.0,0.35664335664335667,0.7849960947994887
749,33.7986230636833,9009.099827882961,0.5039,0.256373333,AMG1608,The Buggles,Video Killed the Radio Star,7404,4053,-1.0,1.0,0.3684210526315789,0.7469235147202861
750,3.835294117647059,475.1490196078431,0.01628,0.066606667,AMG1608,Pink Floyd,Arnold Layne,5013,733,-1.0,1.0,0.3631578947368421,0.7707170489638395
751,2.4190871369294604,12191.244813278008,-0.43318,0.267566667,AMG1608,Frank Sinatra,Strangers in the Night,2680,7568,-1.0,1.0,0.3188720173535792,0.810429050952835
752,2.47244094488189,31157.3937007874,0.197086667,-0.258153333,AMG1608,At the Drive-In,Quarantined,2566,22269,-1.0,1.0,0.3167420814479638,0.8160189137315016
753,1.4727272727272727,2373.3030303030305,0.395726667,0.514593333,AMG1608,Creedence Clearwater Revival,Down on the Corner,1618,1455,-1.0,1.0,0.3858267716535433,0.780668043651884
754,3.840616966580977,1765.93059125964,0.580906667,0.129413333,AMG1608,Talking Heads,Life During Wartime,4809,2512,-1.0,1.0,0.4369645042839657,0.7401341889218868
755,1.9519230769230769,7653.129807692308,0.510793333,0.27664,AMG1608,The Coasters,Searchin'',2191,7389,-1.0,1.0,0.4,0.7611243951073873
756,1.9014084507042253,1239.9295774647887,-0.086393333,-0.28988,AMG1608,The Rolling Stones,Play with Fire,1841,464,-1.0,1.0,0.26605504587155965,0.8048493786427439
757,2.0210526315789474,10086.368421052632,0.214826667,0.133793333,AMG1608,Bruce Springsteen,Open All Night,776,3102,-1.0,1.0,0.10236220472440945,0.8713667941738149
758,4.703821656050955,10994.238853503184,0.135133333,-0.065513333,AMG1608,Fleetwood Mac,Rhiannon,2842,3420,-1.0,1.0,0.4308300395256917,0.7447227557537262
759,4.276872964169381,10174.70358306189,-0.069706667,0.083653333,AMG1608,Steely Dan,Black Cow,5647,16820,-1.0,1.0,0.22103004291845493,0.8255244800702594
760,9.222077922077922,249385.6935064935,0.262846667,-0.04312,AMG1608,Jethro Tull,Aqualung,13765,570635,-1.0,1.0,0.33400402414486924,0.7515196240475287
761,1.7916666666666667,48.291666666666664,-0.075586667,0.300986667,AMG1608,Clifford Brown,Joy Spring,252,25,-1.0,1.0,0.6666666666666666,0.5640760748177661
762,0.5099337748344371,11295.596026490066,0.459626667,0.18478,AMG1608,Mott the Hoople,All the Way from Memphis,1465,3680,-1.0,1.0,0.3034825870646766,0.8077362260944309
763,1.595959595959596,24510.934343434343,0.541906667,0.515593333,AMG1608,Wanda Jackson,Let''s Have a Party,1541,7640,-1.0,1.0,0.45410628019323673,0.7217629766584948
764,3.231707317073171,919.829268292683,0.018033333,-0.24686,AMG1608,Sagittarius,My World Fell Down,2042,434,-1.0,1.0,0.3275862068965517,0.7976594445178149
765,0.9946524064171123,5513.556149732621,-0.125853333,-0.341693333,AMG1608,The Everly Brothers,Crying in the Rain,6123,4285,-1.0,1.0,0.30844155844155846,0.7977571241294908
766,1.3870967741935485,36531.64157706093,0.199153333,0.215966667,AMG1608,Clarence Carter,Slip Away,3434,48609,-1.0,1.0,0.26773049645390073,0.8221756596605719
767,1.240506329113924,4042.5949367088606,0.282306667,0.216173333,AMG1608,Tommy Keene,Places That Are Gone,1446,1448,-1.0,1.0,0.3893805309734513,0.7992621966520437
768,3.2434210526315788,9105.815789473685,0.1499,0.193746667,AMG1608,David Bowie,Oh! You Pretty Things,1719,4422,-1.0,1.0,0.20491803278688525,0.8308706781375228
769,2.0817610062893084,13074.509433962265,0.23798,0.26002,AMG1608,The Main Ingredient,Everybody Plays the Fool,1259,4121,-1.0,1.0,0.4066666666666667,0.8117977949928524
770,2.664473684210526,6292.921052631579,-0.40266,-0.030386667,AMG1608,Joni Mitchell,"""Both Sides",5227,4445,-1.0,1.0,0.269018743109151,0.7948228082772917
771,4.6375838926174495,258.1744966442953,-0.555426667,-0.070846667,AMG1608,The Velvet Underground,Pale Blue Eyes,1583,232,-1.0,1.0,0.357487922705314,0.7744271096458348
772,1.7349397590361446,99.25301204819277,0.66356,0.50456,AMG1608,Bad Manners,Lip up Fatty,1176,105,-1.0,1.0,0.36065573770491804,0.7781236988566742
773,1.3248407643312101,4783.178343949045,0.420486667,0.526493333,AMG1608,Steve Winwood,Roll With It,1496,2224,-1.0,1.0,0.3067226890756303,0.791860607905351
774,0.2608695652173913,5798.173913043478,0.030613333,0.247546667,AMG1608,Half Japanese,Miracles Happen Every Day,164,582,-1.0,1.0,0.0967741935483871,0.9782582722940949
775,13.61006289308176,787.0094339622641,-0.41304,-0.18858,AMG1608,John Lennon,Mother,4808,888,-1.0,1.0,0.17812852311161217,0.8214503589790305
776,0.31097560975609756,102295.34756097561,0.16252,-0.313313333,AMG1608,Black Sabbath,War Pigs,1445,32755,-1.0,1.0,0.373134328358209,0.7906166118073106
777,39.181451612903224,7257.067204301075,0.51134,0.237126667,AMG1608,Dolly Parton,9 to 5,13469,2734,-1.0,1.0,0.2117276662731208,0.8291183334389081
778,16.43661971830986,24856.399061032866,0.030066667,-0.00746,AMG1608,Roxy Music,Dance Away,1986,12639,-1.0,1.0,0.5017064846416383,0.7384942723312244
779,10.534313725490197,97460.14215686274,0.407773333,-0.12364,AMG1608,Beck,Loser,3007,50489,-1.0,1.0,-0.03116883116883117,0.868466641477557
780,30.758907363420427,15618.733966745844,-0.075726667,0.15836,AMG1608,Metallica,One,11979,18349,-1.0,1.0,0.17548076923076922,0.8167762152960785
781,1.7162162162162162,4402.364864864865,0.69172,0.646906667,AMG1608,Wilson Pickett,Land of 1000 Dances,3026,1274,-1.0,1.0,0.2388888888888889,0.8302356539572521
782,2.481675392670157,7678.863874345549,0.289833333,0.245726667,AMG1608,The Rolling Stones,Midnight Rambler,2569,6098,-1.0,1.0,0.352112676056338,0.7992680671024166
783,2.0,3.0,0.5771,0.463186667,AMG1608,The Dickies,Banana Splits (The Tra La La Song),2,1,1.0,1.0,1.0,
784,1.0444444444444445,1339.562962962963,0.377353333,0.359686667,AMG1608,Plastic Bertrand,Ca Plane Pour Moi,1913,516,-1.0,1.0,0.391156462585034,0.7662171757529606
785,1.830601092896175,473.0601092896175,0.206433333,0.436633333,AMG1608,Badfinger,No Matter What,2879,395,-1.0,1.0,0.35172413793103446,0.7423747654576952
786,1.2857142857142858,2496.7771428571427,0.418753333,0.377706667,AMG1608,The Yardbirds,I''m a Man,2232,1290,-1.0,1.0,0.41379310344827586,0.7673632240223334
787,10.148936170212766,130.89361702127658,0.453066667,0.19672,AMG1608,Ash,Kung Fu,1330,131,-1.0,1.0,0.13357400722021662,0.8254506053850971
788,0.24352331606217617,45944.58031088083,0.413,0.458126667,AMG1608,Teresa Brewer,Music! Music! Music!,2202,25332,-1.0,1.0,0.25691699604743085,0.8025267519076534
789,0.6515151515151515,8209.474747474747,0.323466667,-0.032986667,AMG1608,The Rolling Stones,Mother''s Little Helper,2757,5092,-1.0,1.0,0.4028169014084507,0.7800427032685934
790,1.6954545454545455,81792.94545454545,-0.135833333,-0.222286667,AMG1608,Radiohead,Karma Police,2408,31312,-1.0,1.0,0.12462908011869436,0.8429779600770353
791,1.318840579710145,67.66666666666667,0.287646667,0.026173333,AMG1608,Cracker,Teen Angst (What the World Needs Now),1105,89,-1.0,1.0,0.4,0.7427813527082074
792,1.364963503649635,2146.007299270073,-0.308193333,-0.005453333,AMG1608,Bread,Make It With You,1419,938,-1.0,1.0,0.3780487804878049,0.7800006948784342
793,4.751152073732719,6506.566820276497,0.5682,0.464506667,AMG1608,The Trashmen,Surfin'' Bird,2607,4176,-1.0,1.0,0.06971677559912855,0.8663645157749407
794,1.3118279569892473,7941.8387096774195,0.461786667,-0.30484,AMG1608,Gun Club,For the Love of Ivy,1505,1017,-1.0,1.0,0.3931297709923664,0.779300289329712
795,3.0043478260869567,6029.982608695652,-0.355053333,-0.27468,AMG1608,John Lennon,Jealous Guy,1950,5700,-1.0,1.0,0.3727810650887574,0.7607383298642695
796,7.191235059760956,6976.067729083666,0.31962,0.23668,AMG1608,The B-52''s,Rock Lobster,5571,11176,-1.0,1.0,0.2682926829268293,0.8202084443933062
797,1.7052631578947368,4449.573684210526,0.510073333,0.171246667,AMG1608,Elvis Presley,Blue Suede Shoes,2470,1385,-1.0,1.0,0.35,0.7894285858537233
798,4.032258064516129,24853.621700879765,0.16178,0.051406667,AMG1608,A Tribe Called Quest,I Left My Wallet in El Segundo,4871,14812,-1.0,1.0,0.3190546528803545,0.7779165344576555
799,2.4976076555023923,3487.535885167464,0.544973333,0.254133333,AMG1608,Madness,One Step Beyond,2196,1639,-1.0,1.0,0.43023255813953487,0.7254253711117185
800,3.348314606741573,1251.808988764045,0.480386667,0.09012,AMG1608,Madness,Baggy Trousers,866,306,-1.0,1.0,0.2962962962962963,0.8382112624562904
801,1.8992248062015504,30511.96899224806,-0.531366667,-0.046433333,AMG1608,Paul Davis,I Go Crazy,1245,16165,-1.0,1.0,0.23236514522821577,0.8190124944794287
802,4.294303797468355,16938.107594936708,0.610953333,0.510506667,AMG1608,Thin Lizzy,The Boys Are Back in Town,5402,17072,-1.0,1.0,0.24449877750611246,0.8213046346734446
803,8.820627802690582,36824.372197309414,0.07524,0.253393333,AMG1608,The Mamas & the Papas,Creeque Alley,3133,11458,-1.0,1.0,0.26884422110552764,0.7713929112525938
804,14.814700432365658,11204.878937615813,-0.21068,-0.049746667,AMG1608,Mazzy Star,Fade Into You,20628,18275,-1.0,1.0,0.31426030240142305,0.7889517497418126
805,0.6457399103139013,113620.09865470852,-0.285706667,0.031946667,AMG1608,Frank Sinatra,One for My Baby (And One More for the Road),3063,86421,-1.0,1.0,0.43765281173594134,0.7320735838056481
806,2.63855421686747,101.81927710843374,0.628186667,0.153586667,AMG1608,Sammy Hagar,I Can''t Drive 55,1387,115,-1.0,1.0,0.08,0.8195877853720335
807,1.2535211267605635,1418.4507042253522,-0.358553333,-0.142286667,AMG1608,Willie Nelson,Pretty Paper,652,321,-1.0,1.0,0.4,0.7804961959718993
808,8.88950276243094,1973.6602209944751,0.456226667,0.134293333,AMG1608,The Smiths,This Charming Man,3724,982,-1.0,1.0,0.3668730650154799,0.7736464384778785
809,2.387978142076503,3677.256830601093,0.256166667,0.435413333,AMG1608,America,Sister Golden Hair,2354,2508,-1.0,1.0,0.36363636363636365,0.7726011399427414
810,9.955489614243323,5307.436201780415,-0.076833333,0.106213333,AMG1608,Gordon Lightfoot,Sundown,7600,1730,-1.0,1.0,0.3391812865497076,0.7553003332197653
811,1.5112781954887218,500.4812030075188,0.60526,0.05502,AMG1608,Bow Wow Wow,"""C30",1315,316,-1.0,1.0,0.29896907216494845,0.7774669705075725
812,1.75,21398.25,-0.31008,-0.108393333,AMG1608,Tim Hardin,Misty Roses,1840,6887,-1.0,1.0,0.3333333333333333,0.7650920556760059
813,2.3255813953488373,395784.86511627905,0.554893333,0.519366667,AMG1608,The Monkees,Daydream Believer,2684,156617,-1.0,1.0,0.2997601918465228,0.8049276962559824
814,2.8125,52681.42307692308,-0.148186667,-0.3317,AMG1608,The Beautiful South,Old Red Eyes Is Back,2434,30408,-1.0,1.0,0.3590733590733591,0.7914420593810249
815,0.907608695652174,13955.114130434782,0.317246667,0.260433333,AMG1608,Tom Lehrer,Poisoning Pigeons in the Park,1979,4692,-1.0,1.0,0.2015810276679842,0.8515144482107383
816,4.303571428571429,657.1919642857143,-0.365586667,0.13306,AMG1608,Belle & Sebastian,The Stars of Track and Field,2377,592,-1.0,1.0,0.2918781725888325,0.809350586512893
817,0.33544303797468356,11690.70253164557,0.45182,0.4086,AMG1608,The Andrews Sisters,Don''t Sit Under the Apple Tree (With Anyone Else But Me),1708,4926,-1.0,1.0,0.451505016722408,0.755398518634114
818,0.651685393258427,4950.123595505618,0.470146667,-0.138613333,AMG1608,The Stooges,Loose,1236,2610,-1.0,1.0,0.2746478873239437,0.817749603573393
819,2.7961783439490446,956.6433121019109,0.338033333,0.296253333,AMG1608,Eric Dolphy,Iron Man,1837,910,-1.0,1.0,0.3311036789297659,0.7862508432704329
820,2.217391304347826,160.34782608695653,0.355993333,0.27164,AMG1608,The Kinks,David Watts,836,45,-1.0,1.0,0.3,0.8406792331405052
821,1.3177083333333333,94321.47916666667,-0.280433333,0.16804,AMG1608,Syd Barrett,Baby Lemonade,1697,46433,-1.0,1.0,0.2463768115942029,0.8714310922763205
822,2.9126984126984126,2196.7341269841268,0.278213333,0.346333333,AMG1608,Big Joe Turner,"""Shake",3165,2893,-1.0,1.0,0.3934142114384749,0.7747030950129762
823,3.227272727272727,1437.1045454545454,0.294953333,-0.173586667,AMG1608,Pearl Jam,Daughter,2111,987,-1.0,1.0,0.2966360856269113,0.7992064693538357
824,5.661087866108787,1918.7071129707113,0.042433333,-0.137426667,AMG1608,Nirvana,All Apologies,3427,2676,-1.0,1.0,0.1851179673321234,0.8080481166277655
825,2.521276595744681,1098.2446808510638,0.340893333,0.525393333,AMG1608,Major Lance,The Monkey Time,1077,182,-1.0,1.0,0.3706293706293706,0.7932667497849571
826,2.088235294117647,34.76470588235294,0.575426667,-0.102733333,AMG1608,Nazareth,Hair of the Dog,1005,42,-1.0,1.0,0.4044943820224719,0.7792639464671353
827,3.5259515570934257,78805.67820069204,-0.21708,-0.249,AMG1608,Bob Dylan,It Ain''t Me Babe,4236,62802,-1.0,1.0,0.2413793103448276,0.8183579592341153
828,1.4142857142857144,31739.957142857143,0.43324,-0.003193333,AMG1608,Foreigner,Double Vision,2464,20892,-1.0,1.0,0.1625,0.8629431304523979
829,2.535135135135135,85719.31891891891,0.219373333,-0.486866667,AMG1608,Derek & the Dominos,Anyday,2786,47247,-1.0,1.0,0.20734341252699784,0.8323739486976875
830,2.1515151515151514,4300.737373737374,0.521413333,0.15764,AMG1608,The Who,Amazing Journey,3391,4179,-1.0,1.0,0.38825757575757575,0.7760738987604118
831,2.4330708661417324,1030.0354330708662,0.633733333,-0.184053333,AMG1608,David Bowie,Moonage Daydream,3983,1224,-1.0,1.0,0.37833333333333335,0.7546387800593769
832,2.2566844919786098,6909.957219251337,0.64126,-0.087733333,AMG1608,The Rolling Stones,Start Me Up,2260,4345,-1.0,1.0,0.16795865633074936,0.8302610353902615
833,3.0597014925373136,4050.6567164179105,0.384326667,0.458586667,AMG1608,Django Reinhardt,I Got Rhythm,768,358,-1.0,1.0,0.28865979381443296,0.8286379749147335
834,1.794871794871795,2031.628205128205,-0.43476,-0.02138,AMG1608,Simon & Garfunkel,Homeward Bound,1481,921,-1.0,1.0,0.27860696517412936,0.788663457852108
835,71.40092165898618,26965.877880184333,0.433233333,-0.196433333,AMG1608,*NSYNC,Bye Bye Bye,5761,21171,-1.0,1.0,0.3131416837782341,0.7875520416727372
836,28.644772117962468,2439.804289544236,0.456433333,-0.73456,AMG1608,Eminem,The Way I Am,13169,5815,-1.0,1.0,0.2513611615245009,0.8114998237337138
837,2.300724637681159,16234.307971014492,0.38782,-0.252806667,AMG1608,Public Enemy,911 Is a Joke,3205,6983,-1.0,1.0,0.2799043062200957,0.8457131229113012
838,1.1734693877551021,4499.826530612245,0.309586667,0.031133333,AMG1608,Hoyt Axton,Della and the Dealer,1422,1078,-1.0,1.0,0.27672955974842767,0.8487664145094174
839,2.669260700389105,10839.910505836577,0.692213333,0.113213333,AMG1608,Stiff Little Fingers,Alternative Ulster,2599,5834,-1.0,1.0,0.2798913043478261,0.7953735359707065
840,14.954166666666667,626.9791666666666,0.3042,-0.173053333,AMG1608,Sparks,I Predict,17846,2492,-1.0,1.0,0.11644695543000627,0.8034068314035111
841,3.857142857142857,617996.0,-0.405186667,-0.28378,AMG1608,Johnnie Ray,Cry,2323,122357,-1.0,1.0,0.3284671532846715,0.823456569188461
842,2.546448087431694,3672.0491803278687,0.22444,0.08536,AMG1608,The Dukes of Stratosphear,Vanishing Girl,1554,1759,-1.0,1.0,0.3202846975088968,0.8391627996831963
843,3.279503105590062,1783.0683229813665,0.346413333,0.11232,AMG1608,Siouxsie and the Banshees,Hong Kong Garden,1752,1748,-1.0,1.0,0.45151515151515154,0.7593875360189416
844,4.568539325842696,24168.755056179776,0.610873333,-0.073273333,AMG1608,Anthrax,Bring the Noise,4593,33411,-1.0,1.0,0.26116373477672533,0.8235979292320708
845,1.4627659574468086,413.531914893617,0.270226667,0.4493,AMG1608,Roy Wood,Songs of Praise,2372,546,-1.0,1.0,0.2894736842105263,0.7971200550378077
846,1.4378698224852071,3886.5147928994083,0.2177,0.494806667,AMG1608,Waylon Jennings,Only Daddy That''ll Walk the Line,1669,2284,-1.0,1.0,0.32196969696969696,0.8125268659087415
847,2.2557251908396947,34471.29389312977,0.489033333,-0.110613333,AMG1608,X,We''re Desperate,5279,43448,-1.0,1.0,0.15618448637316562,0.8408064082096793
848,2.3221153846153846,2672.110576923077,0.26498,0.140986667,AMG1608,The Stone Roses,I Am the Resurrection,3819,1896,-1.0,1.0,0.25884543761638734,0.7999772433462528
849,1.7425742574257426,700.2970297029703,-0.20006,0.113366667,AMG1608,Harry Nilsson,Me and My Arrow,860,160,-1.0,1.0,0.48333333333333334,0.6979361331371055
850,5.962162162162162,1938.0432432432433,0.469853333,-0.26618,AMG1608,Black Sabbath,Sweet Leaf,2212,416,-1.0,1.0,0.4234527687296417,0.7517977149037273
851,3.5901639344262297,530.3551912568306,0.472606667,0.055773333,AMG1608,Television,See No Evil,2269,409,-1.0,1.0,0.3408450704225352,0.8021118778758892
852,1.6205533596837944,27866.415019762844,0.426066667,0.213633333,AMG1608,Del tha Funkee Homosapien,Mistadobalina,3473,15903,-1.0,1.0,0.21784232365145229,0.8334565403236757
853,1.7215189873417722,2446.3291139240505,0.05246,-0.06144,AMG1608,Johnny Paycheck,Take This Job and Shove It,1056,368,-1.0,1.0,0.11888111888111888,0.8515893218516171
854,2.2168141592920354,27590.951327433628,0.554093333,0.05114,AMG1608,Derek & the Dominos,Layla,3061,17814,-1.0,1.0,0.28125,0.800743254130901
855,0.35390946502057613,52083.71604938272,0.505333333,0.39312,AMG1608,Poison,Unskinny Bop,2587,33383,-1.0,1.0,0.2167381974248927,0.8489201769282455
856,4.950787401574803,2914.3425196850394,0.369193333,0.46872,AMG1608,Dexys Midnight Runners,Come on Eileen,6019,3734,-1.0,1.0,0.24290998766954378,0.811298861397612
857,2.7425373134328357,97745.7276119403,0.0448,0.177853333,AMG1608,Big Star,September Gurls,5226,103363,-1.0,1.0,0.28604923798358733,0.7828891852912613
858,8.331395348837209,20601.13953488372,0.55608,-0.16766,AMG1608,Bikini Kill,Rebel Girl,1856,6779,-1.0,1.0,0.2608695652173913,0.8117711081430591
859,14.201183431952662,19853.437869822486,-0.215006667,-0.120606667,AMG1608,Gene Clark,Tried So Hard,1403,8154,-1.0,1.0,0.5307692307692308,0.7105217131383846
860,7.105849582172702,4835.57660167131,0.380866667,0.167726667,AMG1608,The Misfits,Last Caress,4317,4391,-1.0,1.0,0.22998544395924309,0.8221268548013015
861,2.5849056603773586,1426.2877358490566,-0.0967,0.404433333,AMG1608,Percy Sledge,When a Man Loves a Woman,3113,897,-1.0,1.0,0.2576271186440678,0.8311024016207625
862,5.437007874015748,14211.531496062993,-0.143606667,0.107,AMG1608,Take That,Back for Good,2634,11828,-1.0,1.0,0.3681917211328976,0.7745622783147132
863,5.73943661971831,21287.165492957745,-0.077326667,0.16202,AMG1608,Pulp,Babies,3178,24334,-1.0,1.0,0.2465277777777778,0.8097160592567973
864,105.69580731489741,28980.471900089207,-0.105273333,0.05938,AMG1608,Queen,Bohemian Rhapsody,12150,13855,-1.0,1.0,0.24419179436480473,0.7954399132432993
865,2.0106382978723403,10676.218085106382,0.283133333,0.01896,AMG1608,The Smiths,Hand in Glove,1488,5207,-1.0,1.0,0.2601626016260163,0.8313981179890011
866,1.4245810055865922,4763.430167597765,0.318466667,0.228066667,AMG1608,Camper Van Beethoven,Take the Skinheads Bowling,3172,3500,-1.0,1.0,0.23095238095238096,0.8441821380566448
867,1.3823529411764706,51.38235294117647,-0.339013333,-0.226366667,AMG1608,Throbbing Gristle,20 Jazz Funk Greats,406,29,-1.0,1.0,0.391304347826087,0.7739727491489095
868,0.55,10257.935714285713,0.510793333,0.27664,AMG1608,The Coasters,Searchin'',1299,5306,-1.0,1.0,0.23391812865497075,0.8493709605065219
869,3.1470588235294117,2357.985294117647,0.386846667,-0.104733333,AMG1608,Pere Ubu,Final Solution,670,754,-1.0,1.0,0.48695652173913045,0.741799819208167
870,6.473417721518987,5692.440506329114,0.183093333,-0.00586,AMG1608,Echo & the Bunnymen,The Killing Moon,4554,5467,-1.0,1.0,0.3721286370597244,0.764002960272032
871,0.819672131147541,1196.5737704918033,-0.52178,-0.259413333,AMG1608,Cowboy Junkies,Misguided Angel,1117,220,-1.0,1.0,0.3828125,0.8144472426275516
872,5.24793388429752,196.37190082644628,-0.49082,-0.1571,AMG1608,Joan Baez,Diamonds & Rust,1678,154,-1.0,1.0,0.21367521367521367,0.8123587507540864
873,4.139372822299651,19462.91637630662,0.62416,0.609633333,AMG1608,Michael Jackson,Don''t Stop ''Til You Get Enough,3211,10628,-1.0,1.0,0.26011560693641617,0.8004395426968298
874,6.012987012987013,16308.373376623376,-0.143473333,-0.103746667,AMG1608,Link Wray,Rumble,3474,15215,-1.0,1.0,0.15900383141762453,0.8447678893835091
875,2.5396825396825395,589.9603174603175,-0.416646667,-0.1454,AMG1608,James Carr,The Dark End of the Street,1175,411,-1.0,1.0,0.27918781725888325,0.8006523808450609
876,6.657534246575342,3123.2157534246576,0.303393333,0.527006667,AMG1608,Journey,Don''t Stop Believin'',2611,1286,-1.0,1.0,0.14031620553359683,0.8096418342798677
877,1.641255605381166,2831.85201793722,0.455953333,0.195213333,AMG1608,The Creation,Making Time,2690,1933,-1.0,1.0,0.24817518248175183,0.8303483421048343
878,2.0603015075376883,1143.7989949748744,-0.139573333,0.269353333,AMG1608,U2,I Still Haven''t Found What I''m Looking For,2271,863,-1.0,1.0,0.3028720626631854,0.763820037073011
879,1.15,4391.05,0.516026667,0.281653333,AMG1608,Oingo Boingo,Dead Man''s Party,2197,3529,-1.0,1.0,0.37341772151898733,0.7344941221214657
880,0.6548223350253807,1865.238578680203,0.486666667,-0.293866667,AMG1608,Kid Rock,I Am the Bullgod,1590,903,-1.0,1.0,0.19753086419753085,0.839417641790575
881,0.6265822784810127,1385.6518987341772,0.305166667,0.186086667,AMG1608,OutKast,"""So Fresh",2062,1709,-1.0,1.0,0.37142857142857144,0.726782639880976
882,4.865319865319865,5224.979797979798,-0.252813333,-0.008473333,AMG1608,Bob Dylan,Just Like Tom Thumb''s Blues,4799,5600,-1.0,1.0,0.31357254290171604,0.7765829789822397
883,3.5153203342618387,12745.264623955432,0.266766667,-0.22936,AMG1608,Ween,Piss up a Rope,4541,11104,-1.0,1.0,0.2526636225266362,0.8301280376747965
884,7.850806451612903,1539.3548387096773,0.463433333,0.122346667,AMG1608,Cypress Hill,Insane in the Brain,2972,527,-1.0,1.0,0.1955193482688391,0.8295931416949692
885,1.3513513513513513,1441.2972972972973,-0.425446667,0.539753333,AMG1608,The Delfonics,La-La (Means I Love You),2068,748,-1.0,1.0,0.35909090909090907,0.7421793718558218
886,3.68125,741.946875,0.475326667,0.178066667,AMG1608,The Strokes,Last Nite,3380,1240,-1.0,1.0,0.3168141592920354,0.7652588046517541
887,9.027227722772277,34982.87871287129,-0.209733333,0.265066667,AMG1608,Elton John,Goodbye Yellow Brick Road,5234,35234,-1.0,1.0,0.32642487046632124,0.8099101907285938
888,2.6147540983606556,64648.774590163935,0.372713333,0.50838,AMG1608,The Association,Windy,1790,33956,-1.0,1.0,0.2655172413793103,0.812010134283566
889,12.384341637010676,3492.9240806642943,0.16252,-0.313313333,AMG1608,Black Sabbath,War Pigs,10419,3551,-1.0,1.0,0.29227557411273486,0.8060883463936047
890,3.4021164021164023,6433.1005291005295,-0.393233333,-0.08254,AMG1608,Belle & Sebastian,The Fox in the Snow,2984,3095,-1.0,1.0,0.31234866828087166,0.7643561631561399
891,1.026431718061674,6818.211453744493,0.372613333,0.05672,AMG1608,Blondie,X Offender,3749,3575,-1.0,1.0,0.2994350282485876,0.8181023558242819
892,3.576388888888889,233.48611111111111,-0.128213333,0.473793333,AMG1608,U2,Where the Streets Have No Name,8759,728,-1.0,1.0,0.2014336917562724,0.7838017257884717
893,1.16580310880829,3405.9689119170985,-0.025826667,0.210706667,AMG1608,Air,Kelly Watch the Stars,2858,2174,-1.0,1.0,0.49238578680203043,0.6998312362182643
894,4.704663212435233,9086.145077720208,0.423086667,0.417266667,AMG1608,Big Star,When My Baby''s Beside Me,2469,7010,-1.0,1.0,0.2153392330383481,0.8054552095800527
895,2.059880239520958,474.2934131736527,0.2328,-0.121246667,AMG1608,Army of Lovers,Crucified,2389,540,-1.0,1.0,0.3015075376884422,0.7868873339083927
896,3.311004784688995,395.49282296650716,0.014193333,-0.041806667,AMG1608,Captain Beefheart,Abba Zaba,2516,512,-1.0,1.0,0.2817258883248731,0.8284514915075084
897,3.3842105263157896,720.7526315789473,-0.078626667,0.307166667,AMG1608,The Stone Roses,Waterfall,2265,412,-1.0,1.0,0.39886039886039887,0.7524427726878147
898,1.7365853658536585,30653.585365853658,0.069186667,-0.26358,AMG1608,Method Man,Bring the Pain,3004,17783,-1.0,1.0,0.38644688644688646,0.7608055930293779
899,2.0934065934065935,4838.7692307692305,0.391913333,0.05872,AMG1608,The Clash,White Riot,2023,2499,-1.0,1.0,0.24186046511627907,0.7954991844129394
900,1.0759493670886076,37250.16455696202,0.196126667,-0.265446667,AMG1608,The Fall,Big New Prinz,1813,9591,-1.0,1.0,0.4943820224719101,0.7150298560495317
901,1.4523809523809523,489.3809523809524,0.08776,0.579973333,AMG1608,The Five Stairsteps,O-o-h Child,1837,256,-1.0,1.0,0.2690909090909091,0.8016572085539696
902,3.7,5289.2733333333335,0.085453333,0.276186667,AMG1608,Art Blakey,Moanin'',3164,3757,-1.0,1.0,0.3313008130081301,0.7984174360564343
903,2.1767441860465118,227.62790697674419,0.219146667,0.36186,AMG1608,Glenn Miller,In the Mood,3208,364,-1.0,1.0,0.23076923076923078,0.8077870349907853
904,2.26,333.94,-0.124606667,-0.026913333,AMG1608,Marvin Gaye,What''s Happening Brother,1615,111,-1.0,1.0,0.372972972972973,0.7845826392062412
905,1.7279151943462898,76570.70671378092,-0.30324,-0.048046667,AMG1608,Bomb the Bass,Bug Powder Dust,3471,56242,-1.0,1.0,0.3112033195020747,0.8122240482288016
906,1.054945054945055,3681.868131868132,-0.468266667,-0.36278,AMG1608,Fleetwood Mac,Jumping at Shadows,691,910,-1.0,1.0,0.46875,0.7940982969778728
907,3.588235294117647,53130.04575163399,0.271566667,0.08174,AMG1608,Bob Dylan,Subterranean Homesick Blues,3038,27039,-1.0,1.0,0.2765151515151515,0.8214727228003985
908,2.070588235294118,463.3764705882353,-0.1888,0.30794,AMG1608,Stevie Wonder,You Are the Sunshine of My Life,1708,381,-1.0,1.0,0.39501779359430605,0.7633409295211788
